,name,start_id,end_id,highway,crime_count,tree_count,light_count
559,Poirier Street,53047997,53047998,residential,,,
560,Acton Crescent,53047345,53028559,residential,,,
561,Acton Crescent,53028559,417274715,residential,,,
562,Acton Crescent,417274715,53048001,residential,,,
563,Regal Road,53048210,269109436,residential,,,
564,Regal Road,269109436,100526670,residential,,,
565,Regal Road,100526670,539177707,residential,,,
566,Regal Road,539177707,262257183,residential,,,
567,Regal Road,262257183,262257182,residential,,,
568,Regal Road,262257182,53048217,residential,,,
569,Regal Road,53048220,266711580,residential,,,
570,Regal Road,266711580,53048222,residential,,,
571,Regal Road,53048222,56006244,residential,,,
572,Regal Road,56006244,53048223,residential,,,
573,Regal Road,53048223,53048225,residential,,,
574,Regal Road,53048225,53048210,residential,,,
575,South Hall Road,53048389,2328750657,unclassified,,,
576,South Hall Road,2328750657,52991832,unclassified,,,
577,Stanton Street,53048447,53048448,residential,,,
578,Stanton Street,53048449,53048450,residential,,,
579,Stanton Street,53048464,53048465,residential,,,
580,Gateview Avenue,53048771,2820131510,residential,,,
581,Gateview Avenue,2820131510,53048773,residential,,,
582,Boise Street,53048818,53024603,residential,,,
583,Vicente Place,53048832,4218653290,residential,,,
584,Vicente Place,4218653290,53048833,residential,,,
585,San Gabriel Avenue,53049831,1635557751,residential,,,
586,San Gabriel Avenue,1635557751,53049834,residential,,,
587,Vicente Road,53048832,92735570,residential,,,
588,Vicente Road,92735570,53049939,residential,,,
589,Vicente Road,53049939,53049943,residential,,,
590,Miramar Avenue,53049968,53049969,residential,,,
591,Center Street,57066394,53050565,residential,,,
592,Sacramento Street,4167607799,53050595,tertiary,,,
593,Sacramento Street,53050595,53050596,tertiary,,,
594,Oakvale Avenue,53050700,4059292270,residential,,,
595,Oakvale Avenue,4059292270,2345064403,residential,,,
596,Oakvale Avenue,2345064403,4059292280,residential,,,
597,Oakvale Avenue,53050709,53050700,residential,,,
598,Doyle Street,53052371,53052373,residential,,,
599,Poe Street,53054389,53054390,residential,,,
600,Birch Court,53054441,53054442,residential,,,
601,West View Drive,53054878,728166322,residential,,,
602,West View Drive,728166322,432426274,residential,,,
603,West View Drive,432426274,53048833,residential,,,
604,West View Drive,53048833,92735551,residential,,,
605,West View Drive,92735551,92735552,residential,,,
606,West View Drive,92735552,92735556,residential,,,
607,West View Drive,92735556,92735569,residential,,,
608,West View Drive,92735569,92735560,residential,,,
609,West View Drive,92735560,53054883,residential,,,
610,Miller Avenue,53054947,53033493,residential,,,
611,Miller Avenue,53033493,792213669,residential,,,
612,Miller Avenue,792213669,53054949,residential,,,
613,Miller Avenue,53054949,53054953,residential,,,
614,Miller Avenue,53054953,269109343,residential,,,
615,Miller Avenue,269109343,5843267464,residential,,,
616,Miller Avenue,5843267464,269301385,residential,,,
617,Miller Avenue,269301385,53054961,residential,,,
618,Miller Avenue,53054961,53025638,residential,,,
619,Miller Avenue,53025638,288988884,residential,,,
620,Miller Avenue,288988884,288988881,residential,,,
621,Miller Avenue,288988881,269109107,residential,,,
622,Miller Avenue,269109107,6975548704,residential,,,
623,Miller Avenue,6975548704,339928442,residential,,,
624,Miller Avenue,339928442,53054966,residential,,,
625,Hearst Avenue,4218827272,53055160,tertiary,,,
626,Hearst Avenue,240404660,53055179,residential,,,
627,Bolivar Drive,53055362,2187426890,cycleway,,,
628,Bolivar Drive,2187426890,53055366,cycleway,,,
629,Bolivar Drive,53039503,1376995701,residential,,,
630,Spinnaker Way,87353816,87340052,residential,,,
631,Spinnaker Way,87340052,87340060,residential,,,
632,Spinnaker Way,87340060,53046994,residential,,,
633,Ninth Street,53055503,53055501,residential,,,
634,Ninth Street,53055501,53055500,residential,,,
635,Piedmont Avenue,53034977,53011953,tertiary,,,
636,Piedmont Avenue,53055674,267632081,residential,,,
637,Piedmont Avenue,267632081,53055675,residential,,,
638,Piedmont Avenue,53055675,53040162,residential,,,
639,Piedmont Avenue,53040162,53055678,residential,,,
640,Del Mar Avenue,53055696,262084254,residential,,,
641,Del Mar Avenue,262084254,5843267446,residential,,,
642,Del Mar Avenue,5843267446,53055699,residential,,,
643,Del Mar Avenue,53055699,59942346,residential,,,
644,Del Mar Avenue,59942346,53055700,residential,,,
645,Del Mar Avenue,53055700,258895327,residential,,,
646,Herzog Street,53056102,53056103,residential,,,
647,Herzog Street,53056103,53056105,residential,,,
648,Herzog Street,53056109,1237062776,residential,,,
649,Herzog Street,1237062776,53056110,residential,,,
650,Herzog Street,53056110,53056112,residential,,,
651,Herzog Street,53056112,53043842,residential,,,
652,Herzog Street,53043842,53056113,residential,,,
653,Marin Avenue,56006420,53056365,tertiary,,,
654,Marin Avenue,53056365,53056367,tertiary,,,
655,Marin Avenue,53056367,53056369,tertiary,,,
656,Marin Avenue,53056369,53056370,tertiary,,,
657,Marin Avenue,53056370,53056371,tertiary,,,
658,Marin Avenue,53056371,53056372,tertiary,,,
659,Marin Avenue,53056372,53048225,tertiary,,,
660,Marin Avenue,53048225,53056374,tertiary,,,
661,Marin Avenue,53056374,53056376,tertiary,,,
662,Marin Avenue,53056376,53056378,tertiary,,,
663,Marin Avenue,53056378,53033487,tertiary,,,
664,Marin Avenue,53033487,53030508,tertiary,,,
665,Glen Avenue,460378442,2010173282,residential,,,
666,Summit Road,53030539,53056709,residential,,,
667,Summit Road,53056709,262084324,residential,,,
668,Summit Road,262084324,53056711,residential,,,
669,Albina Avenue,53056995,53056997,residential,,,
670,Albina Avenue,53056997,261735843,residential,,,
671,Albina Avenue,261735843,53019153,residential,,,
672,Dartmouth Drive,53057329,92021480,residential,,,
673,Dartmouth Drive,92021480,53057333,residential,,,
674,San Juan Avenue,53057592,53057594,residential,,,
675,Hilldale Avenue,53030500,269109532,residential,,,
676,Hilldale Avenue,269109532,59833711,residential,,,
677,Hilldale Avenue,59833711,59833709,residential,,,
678,Hilldale Avenue,59833709,269109537,residential,,,
679,Hilldale Avenue,269109537,53057618,residential,,,
680,Hilldale Avenue,53057618,99259448,residential,,,
681,Hilldale Avenue,99259448,53057620,residential,,,
682,Hilldale Avenue,53057620,53056378,residential,,,
683,Hilldale Avenue,53056378,53047410,residential,,,
684,Hilldale Avenue,53047410,53057625,residential,,,
685,Hilldale Avenue,53057625,100526668,residential,,,
686,Hilldale Avenue,100526668,100526670,residential,,,
687,Kinkead Way,53057656,799928432,residential,,,
688,Kinkead Way,799928432,97229316,residential,,,
689,Orchard Lane,53057811,53057813,steps,,,
690,Holly Street,53058046,53058047,residential,,,
691,Holly Street,53058047,53058048,residential,,,
692,Woodmont Avenue,53058586,53058588,track,,,
693,Woodmont Avenue,53058588,53058590,track,,,
694,Woodmont Avenue,53058590,5884123451,track,,,
695,Woodmont Avenue,5884123451,269109559,track,,,
696,Woodmont Avenue,269109559,4974763237,track,,,
697,Colusa Avenue,53058779,53058781,tertiary,,,
698,Colusa Avenue,53058781,53058782,tertiary,,,
699,Colusa Avenue,53058782,53058784,tertiary,,,
700,Colusa Avenue,53058784,53058788,tertiary,,,
701,Colusa Avenue,53058788,53058789,tertiary,,,
702,Colusa Avenue,53058801,317110874,residential,,,
703,Colusa Avenue,317110874,53019162,residential,,,
704,Colusa Avenue,53058813,261736039,tertiary,,,
705,Colusa Avenue,261736039,53056333,tertiary,,,
706,Warring Street,53058932,53020994,residential,,,
707,Warring Street,53020994,4333613059,residential,,,
708,Warring Street,4333613059,53058934,residential,,,
709,Scenic Avenue,53059204,258757140,residential,,,
710,Scenic Avenue,258757140,59794842,residential,,,
711,Scenic Avenue,59794842,53044398,residential,,,
712,Scenic Avenue,53044398,239527321,residential,,,
713,Scenic Avenue,239527321,53059192,residential,,,
714,Scenic Avenue,53059192,53059193,residential,,,
715,Scenic Avenue,53059193,53059195,residential,,,
716,Scenic Avenue,53059197,53059198,residential,,,
717,Scenic Avenue,53059198,53059199,residential,,,
718,Scenic Avenue,53059199,2010214253,residential,,,
719,Auburn Avenue,53059374,53059376,residential,,,
720,Auburn Avenue,53059379,53059380,residential,,,
721,Gooding Way,52996486,799928434,residential,,,
722,Gooding Way,799928434,53005267,residential,,,
723,Shattuck Place,1706578092,53096093,secondary,,,
724,Henry Street,53055191,53042663,residential,,,
725,Henry Street,53059863,53059864,residential,,,
726,Henry Street,53059864,53059866,residential,,,
727,Quail Avenue,53060109,53060110,residential,,,
728,Quail Avenue,53060110,53060111,residential,,,
729,Boynton Avenue,99295327,266908954,residential,,,
730,Boynton Avenue,266908954,266908950,residential,,,
731,Boynton Avenue,266908950,266908945,residential,,,
732,Boynton Avenue,266908945,99295338,residential,,,
733,Jones Street,53060255,53060256,residential,,,
734,Domingo Avenue,53060399,53060402,residential,,,
735,North Hill Court,53060409,661776754,residential,,,
736,North Hill Court,661776754,53060410,residential,,,
737,Middlefield Road,53061109,53061110,residential,,,
738,Middlefield Road,53061110,53047453,residential,,,
739,Middlefield Road,53047453,677315719,residential,,,
740,Middlefield Road,677315719,53061113,residential,,,
741,Indian Rock Avenue,53061195,261736155,residential,,,
742,Indian Rock Avenue,261736155,237136370,residential,,,
743,Eucalyptus Road,53061321,93108649,residential,,,
744,Eucalyptus Road,93108649,93108660,residential,,,
745,Eucalyptus Road,93108660,53061325,residential,,,
746,Eucalyptus Road,53061325,53061326,residential,,,
747,Eucalyptus Road,53061326,93108639,residential,,,
748,Eucalyptus Road,93108639,53061327,residential,,,
749,Clover Drive,53061473,53061475,residential,,,
750,West View Place,53054878,728166328,residential,,,
751,West View Place,728166328,53061587,residential,,,
752,Howell Street,53047380,88474064,residential,,,
753,Howell Street,88474064,53061678,residential,,,
754,Madera Street,53061833,53061835,residential,,,
755,Madera Street,53061835,53061837,residential,,,
756,Madera Street,53061837,53058814,residential,,,
757,Solano Avenue,53062020,53062019,residential,,,
758,Twain Avenue,53033506,262084659,residential,,,
759,Twain Avenue,262084659,269301345,residential,,,
760,Twain Avenue,269301345,53062745,residential,,,
761,Hilgard Avenue,53062885,53059198,residential,,,
762,Hilgard Avenue,53059198,53062886,residential,,,
763,Hilgard Avenue,53062886,53062887,residential,,,
764,Hilgard Avenue,53062887,53062889,residential,,,
765,Country Club Drive,53024867,206092576,residential,,,
766,Country Club Drive,206092576,4924717407,residential,,,
767,Country Club Drive,4924717407,663310782,residential,,,
768,Country Club Drive,663310782,266451278,residential,,,
769,Country Club Drive,266451278,53062917,residential,,,
770,Cross Road,53024875,661791265,residential,,,
771,Cross Road,661791265,53018869,residential,,,
772,Cross Road,53018869,53063244,residential,,,
773,Cross Road,53063244,93186677,residential,,,
774,Cross Road,93186677,93186667,residential,,,
775,Cross Road,93186667,93186629,residential,,,
776,Channing Way,53063564,53063565,residential,,,
777,Drury Court,53063629,7919506392,residential,,,
778,Drury Court,7919506392,92021057,residential,,,
779,Drury Court,92021057,92021092,residential,,,
780,Drury Court,92021092,92021164,residential,,,
781,Drury Court,92021164,92021183,residential,,,
782,Drury Court,92021183,53063630,residential,,,
783,Cornell Avenue,2019718613,53063654,residential,,,
784,Cornell Avenue,53063654,53032387,residential,,,
785,Cornell Avenue,53032387,53063655,residential,,,
786,Cornell Avenue,53063655,53063656,residential,,,
787,Cornell Avenue,53063656,53062037,residential,,,
788,Cornell Avenue,53062037,53056308,residential,,,
789,Cornell Avenue,53056308,53063659,residential,,,
790,Cornell Avenue,53063659,7213764576,residential,,,
791,Cragmont Avenue,53063911,59942371,residential,,,
792,Cragmont Avenue,59942371,59942369,residential,,,
793,Cragmont Avenue,59942369,5843267460,residential,,,
794,Cragmont Avenue,5843267460,53063915,residential,,,
795,Cragmont Avenue,53030484,269134853,residential,,,
796,Cragmont Avenue,269134853,53063917,residential,,,
797,Cragmont Avenue,53063917,53063923,residential,,,
798,Cragmont Avenue,53063923,677315496,residential,,,
799,Cragmont Avenue,677315496,1025990541,residential,,,
800,Cragmont Avenue,1025990541,270623130,residential,,,
801,Cragmont Avenue,270623130,53063927,residential,,,
802,Cragmont Avenue,53063927,677315491,residential,,,
803,Cragmont Avenue,677315491,53063929,residential,,,
804,Cragmont Avenue,53063929,269134875,residential,,,
805,Cragmont Avenue,269134875,53063930,residential,,,
806,Cragmont Avenue,53063930,53063931,residential,,,
807,Cragmont Avenue,53063931,53063932,residential,,,
808,Cragmont Avenue,53063932,674538140,residential,,,
809,Cragmont Avenue,674538140,53063935,residential,,,
810,Cragmont Avenue,53063935,53048223,residential,,,
811,Cragmont Avenue,53048223,59833686,residential,,,
812,Cragmont Avenue,59833686,53056372,residential,,,
813,Cragmont Avenue,53056372,59833684,residential,,,
814,Cragmont Avenue,59833684,53063938,residential,,,
815,Cragmont Avenue,53063938,616059210,residential,,,
816,Cragmont Avenue,616059210,53063939,residential,,,
817,Cragmont Avenue,53063939,469612372,residential,,,
818,Cragmont Avenue,469612372,59833681,residential,,,
819,Cragmont Avenue,59833681,53063945,residential,,,
820,Cragmont Avenue,53063945,269301432,residential,,,
821,Cragmont Avenue,269301432,53048217,residential,,,
822,Cragmont Avenue,53048217,100548455,residential,,,
823,Cragmont Avenue,100548455,100548460,residential,,,
824,Cragmont Avenue,100548460,53035085,residential,,,
825,Cragmont Avenue,53035085,53063951,residential,,,
826,Cragmont Avenue,53063951,53063953,residential,,,
827,Cragmont Avenue,53063953,460378531,residential,,,
828,Cragmont Avenue,460378531,339928505,residential,,,
829,Cragmont Avenue,339928505,262084649,residential,,,
830,Cragmont Avenue,262084649,53063911,residential,,,
831,Oregon Street,165537279,53047301,residential,,,
832,Oregon Street,53047301,53064667,residential,,,
833,Oregon Street,53064667,53048447,residential,,,
834,Oregon Street,53048447,53050628,residential,,,
835,Oregon Street,53050628,240469698,residential,,,
836,Oregon Street,240469698,283296775,residential,,,
837,Oregon Street,53064692,2205390309,residential,,,
838,Gilman Street,231099810,4221298037,tertiary_link,,,
839,Gilman Street,4221298037,53064872,tertiary_link,,,
840,Locarno Path,53038295,53064922,steps,,,
841,Locarno Path,53064922,53063244,steps,,,
842,San Ramon Avenue,53065302,266910778,residential,,,
843,San Ramon Avenue,266910778,53065304,residential,,,
844,San Ramon Avenue,53065304,53065306,residential,,,
845,San Ramon Avenue,53065306,266910816,residential,,,
846,San Ramon Avenue,266910816,266712135,residential,,,
847,MacCall Street,53065528,53065530,residential,,,
848,MacCall Street,53065530,53065531,residential,,,
849,Ellis Street,53066172,53066173,residential,,,
850,Ellis Street,53066173,53066175,residential,,,
851,Perth Place,53066296,92721236,residential,,,
852,Perth Place,92721236,53066297,residential,,,
853,Essex Street,53066460,2820169750,residential,,,
854,Essex Street,2820169750,2820169751,residential,,,
855,Essex Street,2820169751,53066465,residential,,,
856,Essex Street,53066471,53066473,residential,,,
857,Polk Street,53066745,53062025,residential,,,
858,Polk Street,53062025,240471169,residential,,,
859,Piedmont Avenue,267631972,267632012,tertiary,,,
860,Bonnie Lane,53056376,616059249,residential,,,
861,Bonnie Lane,616059249,266712295,residential,,,
862,Bonnie Lane,266712295,616059252,residential,,,
863,Bonnie Lane,616059252,53057620,residential,,,
864,King Street,53068381,53068382,residential,,,
865,King Street,53068382,53068384,residential,,,
866,King Street,53068384,53039458,residential,,,
867,King Street,53039458,1762740549,residential,,,
868,Vassar Avenue,53068623,99278672,residential,,,
869,Catherine Drive,53069669,53069670,residential,,,
870,Catherine Drive,53069670,343616983,residential,,,
871,Catherine Drive,343616983,53069671,residential,,,
